Nitrogen,Phosphorus,Potassium,Temperature,Humidity,pH_Value,Rainfall,Crop,Soil_Type,Variety
46.02174031019253,46.69555047104838,63.25689391162135,37.072846890738674,73.17082962580552,4.727681128534024,78.41118245285273,Tomato,Silt,Roma
12.553599103022592,40.12353989995696,69.19123718914923,42.72475996840444,77.44001304165015,6.298496882787888,260.2036951591857,Sugarcane,Peaty,Co 86032
109.5136160078818,17.141875130897805,28.51134038678433,20.062194860014227,94.8516329488097,5.109067827006395,244.8041854439134,Maize,Loamy,Flint
43.12964963218577,65.88980943371679,43.380779674936754,10.648873453107168,84.17848156417571,6.75375519147344,196.83642924556585,Potato,Sandy,Red
91.4303076123468,55.79473764458957,85.62736205293444,16.43751019128027,65.70646796092984,5.73854239596144,275.9933277562195,Sugarcane,Saline,Co 99004
93.7056869229952,35.49131470951244,29.652165446311667,14.328330473057363,33.14705187826146,7.845230381001651,347.127097354832,Sugarcane,Sandy,Co 99004
130.82751062406982,13.272432659343435,61.08820268155936,35.134013410987166,49.49390118694382,7.729436770303002,59.41565590403776,Maize,Silt,Dent
23.830112933745088,60.06391560349906,69.01816652634783,26.24865894467992,58.99149554347399,6.969871941087911,239.3853884170825,Sugarcane,Saline,Co 0238
120.69213333486256,14.255394175524785,98.46778485330614,38.50654002855593,57.305964714845445,8.068196688084472,59.97538295190133,Wheat,Sandy,Durum
132.3467137699069,89.68942522721284,36.82995922347368,38.25427666454313,41.78191050211221,6.981874619774692,280.98823170729486,Sugarcane,Sandy,Co 99004
76.87336661057464,27.583723214924014,40.85252822191048,10.875445596680873,33.9248866058575,5.844841670966742,239.41625101616253,Sugarcane,Loamy,Co 0238
127.18417885629395,72.42971425006802,67.49423277225137,37.84028489435099,92.0988237165711,6.981314814477113,268.3150045898197,Potato,Loamy,Yukon Gold
18.871636210856195,31.16725626822924,84.25230096522068,14.291737872997818,80.19435186499317,8.05027352948078,281.87623237014185,Wheat,Sandy,Hard Red
32.86102093055385,14.938781382113731,70.52618987770524,37.57619568105744,80.78805172017778,4.7353016976962845,204.8574092291563,Wheat,Loamy,Hard Red
21.64100563651443,49.70029932251918,48.94015971733654,21.35395465698952,92.04688428731376,4.630371172325631,221.3480928288244,Wheat,Saline,Soft Red
10.686783309257564,71.78650908687305,65.62794307456039,15.314792875614309,67.03840860358306,8.142784706647612,83.17882743493155,Rice,Sandy,Basmati
123.05933830750274,30.73962799258017,41.861591863334496,14.578832003021,41.60000788094426,6.386169105561166,71.26241042154115,Wheat,Silt,Durum
90.9007688621446,53.74924903875496,33.97220035858912,15.232433691545006,91.77466388024956,5.956649012673776,313.227674952893,Potato,Silt,Red
30.40229026465404,35.51284328359439,88.74425206443371,15.889515194255846,86.29778923275275,7.14021252671436,376.24214998082346,Potato,Silt,Yukon Gold
115.77523349304931,67.89515401919596,58.4881980494108,40.81460296510027,79.71901542887015,6.651494096559224,179.7468489528085,Rice,Silt,Jasmine
99.20652914523636,85.30027223755532,27.205833088256156,22.031950150379544,40.92019295310507,7.990312314881239,202.2562503066352,Potato,Saline,Yukon Gold
77.41817420977766,79.59545408218112,14.206423242774395,13.111805817361333,99.24782870627836,6.637013490706949,268.1795281697477,Rice,Sandy,Basmati
100.24247250534152,84.22151753684786,85.51146332715895,36.9763521005596,42.519354422648405,5.214297418767893,240.5844087712244,Rice,Peaty,Basmati
68.81203648487579,25.169550084640345,73.76640410257811,21.02282925963689,44.92216012117081,5.030109093778911,263.87292436011694,Sugarcane,Loamy,Co 0238
93.30846117303425,16.06133710172471,15.6543399128204,32.06963233726117,43.9303671348889,6.688698503829063,145.7770658610092,Potato,Loamy,Red
111.10474791119456,81.99118675076829,89.54081646318906,39.67247421155115,71.78271443349587,7.864683615032152,122.98576276738656,Sugarcane,Peaty,Co 0238
108.00090408331768,76.0190751235347,18.980558491811045,20.085571575773628,84.07255325928693,6.850158679083663,193.59516669132643,Wheat,Clay,Hard Red
8.160892216986271,27.244060347384927,91.76815109341494,27.002823769224623,33.34363982232055,6.426344712798452,312.6450505706988,Maize,Silt,Flint
107.93785083221464,74.23260121163626,29.87174334786955,43.16608750027346,32.209683687035145,7.440696574304008,90.39136381090977,Rice,Silt,Arborio
111.18056365266402,28.00603916459613,57.76747733504875,16.112896452376265,56.25837922699739,7.814738766035968,215.3523956973284,Sugarcane,Peaty,Co 86032
33.539723004977986,46.38531320727808,46.305819058785865,44.82387266446315,73.32771940183862,6.504290493024815,163.62282789029544,Rice,Clay,Basmati
120.74755747474885,49.23124240837397,25.956968150066672,38.86787948800796,99.08372962616758,5.683461162531683,175.63230879805465,Wheat,Loamy,Hard Red
24.272159806757276,74.86435707360475,37.80624609646699,43.61731012120284,42.54310661783434,7.069831252036035,272.20284041714297,Maize,Peaty,Dent
103.8918654572496,30.72654573623656,82.82930504052852,11.324326320758814,65.15924129224564,5.227898753903728,241.8586167117492,Tomato,Sandy,Roma
92.26922285039824,21.380728134008773,83.51132311988503,43.212922422908086,81.65465097810757,8.412743128156414,83.39889773787536,Tomato,Saline,Cherry
21.54040880087339,78.21739181125935,19.808398734462035,43.00137382099895,74.89303206974284,5.343009543582166,318.0265462090065,Wheat,Saline,Soft Red
73.03098536210967,48.08021958994507,52.22950138050762,42.47680441474888,59.476105981524505,4.851515243257073,371.5065650098568,Sugarcane,Clay,Co 86032
82.55721146511436,81.27461827123865,61.365949286646405,30.934819504258385,91.75302378486576,8.126937692708875,180.6404739339484,Maize,Sandy,Dent
16.434649334215663,15.505573198190865,93.02906989622362,17.98220803160805,39.81569079988389,6.846512992371768,57.73818096228246,Maize,Saline,Flint
149.70323027472065,72.86132407251031,84.20259781349309,41.256979433147215,42.96535731163871,5.880075593636632,187.67342592269645,Tomato,Saline,Cherry
78.23078502800018,13.435402522541938,40.31367049497153,22.458185460200607,44.61702708118846,6.303894832019603,82.46838662335972,Potato,Clay,Russet
111.63651410167832,61.058562653446494,72.87831642571082,26.193001481624066,97.91224305333762,7.516893086083275,332.0726060590919,Sugarcane,Loamy,Co 0238
68.30588416476428,79.00419783549657,83.60882607911297,21.472439950525896,33.37777521897884,8.020688126395399,81.36088405788917,Maize,Loamy,Sweet
60.854238323274814,20.521441073556744,95.77408391694335,31.68740974697764,51.38296488927905,5.355391727168959,398.6922297698034,Potato,Clay,Red
104.49934167995303,15.128065555586488,44.565319710693146,36.34817444442574,69.46753131041558,6.514971386154144,187.2033838172356,Wheat,Clay,Hard Red
39.69453405609666,72.63135598726312,77.22101384123576,41.43310607477999,94.35308238633364,5.1456976380029245,194.0667855425711,Sugarcane,Clay,Co 86032
103.39397837300716,61.83205071138802,70.01777652579844,36.999371765171,80.60400614952917,6.89049690433407,48.88662909998345,Maize,Sandy,Sweet
119.0183647885843,59.257196721381895,21.538515158527247,29.646122475464185,46.92351453192312,8.39455592016163,249.0055082512993,Maize,Sandy,Dent
104.72453748018977,67.590800706108,80.52902467884445,26.459975732388585,69.3497143627288,7.154191249967317,248.2393704845005,Tomato,Loamy,Roma
32.254806606358166,76.61114380691018,38.18206280612421,26.83456366109233,34.817223883325426,5.425050189691433,199.38142258015307,Wheat,Peaty,Durum
146.7126354789109,37.33068824803884,59.06890544194883,23.172901161224768,55.89328642382753,4.690356280148627,28.0016074175958,Potato,Peaty,Yukon Gold
39.71184279837112,55.18844027054365,64.23083432149264,14.395899664283071,58.10742954029927,5.9039711728132485,49.37856625293458,Potato,Loamy,Red
18.32411673912911,34.70415912644052,90.92820678150326,13.292541813601158,35.20675102468763,7.045583135518385,274.17178525537804,Maize,Saline,Sweet
62.53128839892115,63.3483736986648,52.55381213054716,10.03952824530007,42.27117721203936,6.70230017828824,204.2814568694073,Tomato,Silt,Cherry
139.04282808700844,46.11845291015722,97.63209829587336,34.350732293955815,73.88828087542205,5.031897841286746,236.812309684427,Sugarcane,Sandy,Co 86032
147.40770575306712,56.27214146881991,89.83893399784485,21.08345458922184,62.87399658649834,6.216333268640996,294.16409010975894,Maize,Sandy,Sweet
105.94870835162078,60.403573827539375,51.26718325605353,11.465407309912967,53.05762442230292,6.621455501638755,313.8002981905211,Maize,Sandy,Dent
118.21929658289314,23.964954649350297,20.910401620365626,37.33977934291521,66.3550866320802,6.392611615967255,189.22395074179525,Rice,Sandy,Basmati
84.74472767227115,84.0303511779003,91.52601790546012,36.892462748171,98.32459693027992,5.134442207463162,186.960882574995,Wheat,Sandy,Soft Red
144.91109543733367,45.2277038201547,49.840842719619474,43.21305697075078,74.54482351315183,5.8934582758981335,289.8889424204173,Maize,Peaty,Sweet
117.7674172064752,9.003770888641593,33.55220833591187,18.034610054632594,52.5633151044931,7.838562350786057,307.5437938096131,Rice,Peaty,Jasmine
111.1735672251124,22.05982048056624,28.06396690143785,24.54865825327313,56.70903552471077,8.396164311424142,52.09589528799383,Rice,Peaty,Arborio
48.21287349424592,30.749633819996205,46.54354999707138,34.745498756300385,50.04428265413361,6.151881413339371,97.45237023422384,Rice,Sandy,Jasmine
59.21770230183427,27.89678540895476,73.41284500066888,26.56200216847965,56.295834471588606,5.799951598078629,299.61713782298943,Maize,Peaty,Dent
63.09358676585644,38.4946389160443,35.154160612125565,19.79646155386108,67.94349492695913,6.518548617144858,117.32134215790876,Wheat,Saline,Soft Red
64.00510427049323,40.11593223014083,94.06409120676842,40.73236560693937,75.05191239612063,7.108150431314623,139.53670572370032,Potato,Loamy,Yukon Gold
141.007056015626,41.701066598887856,18.006605497220164,26.436409780562794,95.04720242098014,5.934608555952188,43.23217000797042,Potato,Clay,Russet
64.96357698521535,48.350571311074674,80.90621434721167,40.34527961457066,82.62216500709732,5.05654845475399,62.50986251446496,Sugarcane,Sandy,Co 0238
37.34599003392231,31.667560818339577,24.909171848093195,35.9917972783021,93.20336128893204,5.163165005603075,103.53196970125497,Wheat,Sandy,Hard Red
5.1437141074317605,67.01760770441537,15.69874970219766,11.22501784361531,42.24230213157943,4.770355196451348,93.70879886299312,Tomato,Loamy,Beefsteak
25.472535925190652,40.92051517571962,55.40216540042637,11.33518083686702,77.08509090259787,8.002383303212719,90.31762440723986,Rice,Peaty,Jasmine
41.1748714171361,38.23054745512864,64.0730749933037,37.19348791960607,96.10897749830916,6.383981951272261,41.97637966693564,Wheat,Clay,Hard Red
95.5025398606484,5.884138861752733,53.640623160432206,21.744139869048965,36.24148625926299,4.72152398056216,220.5473336992767,Sugarcane,Clay,Co 0238
12.015511987971532,9.326616223003972,84.10561758205249,11.916511465065009,45.99092491835168,8.024167519511817,286.3208509097417,Tomato,Loamy,Roma
149.60805104777432,71.00262698862797,61.05440781187242,11.48554501173522,88.67786604060481,8.447720493879974,233.0467810289486,Rice,Peaty,Basmati
135.3974367392026,54.213790355840445,56.81307489389068,21.980069678440845,88.83576875770095,4.703868689044425,124.2440878247404,Sugarcane,Silt,Co 99004
71.94284475611718,28.39407230421321,10.21494937058279,13.721817972765898,44.901141653117,7.665794073926285,372.2105225555951,Maize,Sandy,Sweet
77.45761660129534,55.06350364387429,24.46342410073228,43.37870037893204,67.77429771876044,6.84502303230868,325.42981005000684,Potato,Clay,Yukon Gold
11.523628676769862,73.06390231254872,96.43322792571551,25.88722486737508,33.7311561965884,7.804183338153356,243.31674113073169,Maize,Peaty,Flint
7.0203611290281165,18.8210440887384,27.022236887883917,19.782954937256783,86.66380069435581,7.176754676126166,197.00730013741187,Maize,Sandy,Dent
15.540619892007587,50.26787128873176,36.381394109084894,25.488435472337244,38.65480541665548,5.772716715211024,121.19657453490728,Tomato,Loamy,Roma
104.35541997188908,74.2804339816409,78.57455091590568,20.42270355612969,77.52687813230341,8.393419119549181,33.06927115908263,Rice,Peaty,Jasmine
50.37404786537025,64.30167715148033,49.43049524178397,25.7471256486267,96.4411504953256,4.510578318478554,122.90445684666273,Rice,Silt,Jasmine
84.32455876267208,34.21126268286736,70.98971147514526,32.61518172892666,49.28795208213665,5.745661861400774,149.39068782643534,Sugarcane,Saline,Co 86032
35.939854845002884,11.461635987955862,91.34216771310275,22.13659505732337,76.87819525764525,5.141213454004117,210.58933608096476,Rice,Loamy,Jasmine
55.45481373412543,16.820653921428516,79.08359566857706,32.728956414741376,62.89660855814661,8.238862150817328,250.72834373898704,Tomato,Peaty,Beefsteak
54.04524388996713,15.392854253990963,83.2677812528826,34.85966081154697,33.613376124439604,5.119317514324986,153.393160334255,Maize,Saline,Flint
60.51820366239748,44.508428570168256,41.48294030495644,11.588797011243075,74.33329054904365,5.7780580561756425,354.5887792914158,Wheat,Clay,Hard Red
56.5052356847044,86.50324098450969,72.43202221365657,11.689858969418696,49.98170866383257,6.059646326265003,379.9403266794389,Tomato,Sandy,Roma
34.18402834876907,64.07863302888083,80.43910712307805,14.922045397733234,61.91015874180232,5.9803014301190025,185.50002527668397,Maize,Clay,Sweet
69.17691677126277,22.793278613612944,53.019418847697146,12.72505283605587,56.8650626901986,8.378315421544475,76.24677014602854,Sugarcane,Loamy,Co 0238
116.5529938655624,37.501939972894775,40.02298569939087,42.77913704897684,57.886094920115205,7.892052507114901,365.7389856642704,Maize,Saline,Dent
146.01469918020192,51.27682728686927,81.61588753882626,16.84531694101216,73.00979061393751,4.517514513161009,267.2377352562912,Rice,Silt,Arborio
119.67455290701284,48.175062653673365,14.89264646470778,44.05560674440907,75.42165883308286,7.266611460989877,132.51848605339,Rice,Sandy,Jasmine
26.442777195804855,41.06899423575887,61.28503210782473,41.549439146965234,45.94387428512782,7.076783933693666,23.148993060776466,Wheat,Clay,Soft Red
79.07776387129094,83.61904420012621,92.42995443066908,30.52855092297582,89.45788730273338,8.015225009380828,287.4816657466094,Maize,Sandy,Sweet
67.39367058199875,62.70584869019353,64.28286837249595,43.26670753245098,54.86578881756008,4.714298236897557,40.64023412127615,Sugarcane,Clay,Co 86032
49.231500822656336,82.07062703035493,44.51436207238371,22.194645543244174,77.26450895545496,6.044336323388835,52.36338061037326,Rice,Silt,Jasmine
149.86958688472188,34.652602774568564,40.81486667565972,10.059391504047522,35.14617618055446,7.5808072428127184,167.53694307497796,Rice,Sandy,Arborio
120.15600953334852,19.47871871125727,12.952403575474024,17.701252379660858,74.63573899431199,5.442091946277329,344.1224895860924,Rice,Loamy,Basmati
127.62672710399816,24.72119279737649,56.374643033090926,44.06529151470757,64.7037893304805,5.9021444259365605,138.5065207932522,Rice,Clay,Arborio
135.96518978105033,85.11949606789575,10.193847107107736,32.74839045991629,76.01412158206034,6.4243036062778405,150.3655937851789,Maize,Silt,Flint
111.54350312777504,56.786511736523785,81.76321299239395,22.70404048407181,78.71173708478094,6.414982359459065,254.8563874662165,Rice,Saline,Arborio
102.537866127047,11.979057324692434,43.122130948926696,17.202266746806714,71.25881354248565,7.717938976188901,46.19350486002713,Potato,Sandy,Russet
6.07055495198728,8.22853601058697,19.51400431741544,40.98713318235241,70.75972076446976,7.354237133903402,56.36676253688765,Maize,Silt,Sweet
127.46000633052212,62.02593894253329,66.34111661581767,31.08067663478841,64.20844966715892,6.861764765010364,57.71922481657284,Sugarcane,Peaty,Co 99004
38.87833781270859,82.98578106008343,65.95999738171005,25.299000471364923,66.99501972467425,5.211016980455597,398.0168604284492,Sugarcane,Peaty,Co 86032
7.1739795097250525,37.29895161625716,61.270810301973405,43.98416508858372,89.44743020329322,5.307179033195001,290.0946068335078,Maize,Silt,Dent
50.620366017907074,58.42991276890231,77.97136399996765,22.460393049423296,47.152575450385214,5.678868101435499,171.9406718887542,Potato,Sandy,Yukon Gold
89.49794418227674,58.66649659023224,79.7079247398587,39.02417118847167,66.44424535740394,8.377958535142618,264.4280898410537,Wheat,Sandy,Hard Red
19.358628906798955,78.64721686746024,70.11620925236443,30.561898314217643,31.55319491651871,7.397855744585314,201.00537651780303,Potato,Peaty,Yukon Gold
89.5273071376434,35.00835287093844,99.939410095499,19.646960422152738,73.79166128637412,4.820141866217057,312.2701693412588,Wheat,Sandy,Hard Red
108.4890726199809,13.904903980154243,54.34961946648012,38.32170347017901,52.06945519858003,7.256604808404168,344.49723776155054,Tomato,Silt,Roma
5.953296917720991,68.67882427259558,27.86966064322835,19.949193995631795,66.66635259243452,5.415329738189561,302.00583348535145,Potato,Silt,Russet
102.58909027798998,74.15056440116257,40.07964064770261,22.96279951407288,99.29610076302131,4.9180728214479394,240.2750485500831,Maize,Saline,Dent
146.19984313937954,57.39601655430645,14.09799411610003,39.08823420088386,61.3383846239961,6.528397456741023,52.65281316132888,Rice,Clay,Jasmine
20.810722043666217,35.07356400850551,17.58251168149903,26.732685978443115,52.510257909798256,6.081848394971256,186.89484545348984,Potato,Silt,Red
126.47142290856875,75.50447214801122,76.34293202867038,44.32773938252687,49.99322173231907,6.35379633690601,236.52467598711684,Sugarcane,Sandy,Co 0238
116.0719582267819,36.4507667156645,50.579984141502855,23.795928323111774,32.52864524785379,6.732529387308077,27.649409617917733,Wheat,Silt,Hard Red
86.54317283143399,88.51637780349907,52.42113102535495,32.37722982198507,31.168816958159148,4.855276301604643,262.09132375624773,Maize,Peaty,Sweet
133.36837748730804,63.641425415921454,88.55461839390978,20.244879463841517,92.03226847233844,7.195281179064114,312.5396032368664,Maize,Loamy,Dent
134.7537460194722,42.62126136767757,63.7814757038586,25.86095691593521,43.54552255343154,6.522619745444899,195.7473252554937,Potato,Sandy,Yukon Gold
52.65309947860131,79.70329236002969,57.81259159698218,15.958264420961877,93.6452338705074,7.392139932303712,209.94356449550585,Rice,Loamy,Arborio
77.97529052340525,29.31582699510904,59.37264081089445,14.72167561658638,89.13146068906184,7.594291957646599,142.4970420073831,Wheat,Peaty,Hard Red
84.3799055903604,39.8318970618527,15.837737784557117,32.36867471416393,81.40636877166509,8.337619970386552,261.724862549828,Sugarcane,Silt,Co 99004
106.82326156873812,45.55340669369372,23.332557022364437,36.01183843171684,99.23151958931442,7.096887498849728,208.201851682363,Maize,Clay,Flint
127.20067435626248,67.65551816753054,80.21113477186312,21.57334874927571,33.424639186889195,5.207879791064996,92.61320016418108,Maize,Peaty,Sweet
69.59895550548646,50.583466166865705,39.93256983654126,22.949753319217656,38.789404105511785,4.984297834430501,352.7950627032609,Wheat,Peaty,Durum
69.61689666747989,86.28018572975829,86.14618116054133,43.23450996825554,85.67939416154894,8.309801126151838,196.5119563557439,Tomato,Silt,Cherry
99.89777849682966,80.30415903994496,77.10048196649313,24.072797300406368,53.6915698070974,5.008333098844112,169.10082951974596,Sugarcane,Loamy,Co 99004
113.6389163095127,60.278777600261165,80.55774682501283,22.562887472091766,94.81436773068252,5.229885740043931,145.82967469810407,Potato,Silt,Yukon Gold
62.9300675409116,51.103947682331686,97.87775352858225,18.47036197819278,38.347265117637306,8.29433088432501,67.74914134383702,Maize,Clay,Dent
89.98089673772841,81.1385085558264,63.232984493251095,38.40448470810588,60.402527252101,7.000400741197872,137.46210387117404,Potato,Sandy,Red
69.8264115354362,56.67013821098401,63.79932301093224,29.842008575367647,77.5606242466151,4.593996947372024,368.10639883946834,Tomato,Peaty,Roma
105.93391289957934,25.090672480238613,48.01294025953331,14.763888553352205,47.12830546272715,4.80971838980857,336.07491156963454,Sugarcane,Peaty,Co 0238
63.35312386847004,56.4524898170352,55.96894622556593,30.46413009254105,40.60880690333909,5.062738739341156,96.76841661491132,Potato,Peaty,Yukon Gold
146.6164411231886,53.951802834509294,22.92912021204025,42.30791351924964,92.26981348349868,6.797950312708711,30.491970282403177,Potato,Silt,Yukon Gold
31.10875797180348,73.1152323867849,73.02143317535052,11.93026057521733,57.92844309960832,5.372354676856519,311.6582525217154,Tomato,Loamy,Roma
68.98680468386061,6.246218812818262,81.27741943638918,23.03350055514574,63.61864319160156,8.295000952913284,348.6896032982332,Tomato,Silt,Cherry
107.01185372703095,17.32300093387984,55.56035122673396,24.65213504619536,95.56051060624058,6.056587522611716,337.19199035349527,Potato,Peaty,Yukon Gold
94.59464537720945,66.61929969142761,59.86122965203434,12.47829007210654,86.6762020359487,5.871446257627321,128.24513047101482,Maize,Peaty,Sweet
112.58651398372348,69.04414109542333,17.471383159427518,38.61144809147254,46.27751319601368,8.030642090174746,58.23594126633154,Wheat,Peaty,Hard Red
79.60470371416436,44.38768141329028,71.95499417204768,20.79332357906867,92.4180309199703,6.444981776444626,161.1156849467001,Wheat,Saline,Durum
133.12269017632687,73.17080036451078,15.002181007295857,14.994576530389534,67.48761001488899,7.654511720760599,112.0542993445021,Potato,Silt,Russet
108.7617865982296,31.80601294268736,76.32087623114505,23.95714123513537,86.47774719610524,6.65596784949635,289.87145623268697,Maize,Clay,Sweet
109.99706519153644,49.22789786540896,77.39787041769337,32.356109114216835,67.73132351932964,6.208255950550876,90.24178906427636,Sugarcane,Saline,Co 99004
121.87582837326384,78.06858463156361,37.37897343150006,14.432041626228298,87.389969111027,6.811922935624245,128.0775245544609,Maize,Clay,Flint
147.64465796578904,65.5137938635452,86.12610318598499,31.225988667737013,91.25361972863344,4.823375632241856,49.5014056594902,Rice,Loamy,Arborio
34.67156117622692,75.17678104100293,37.94923445251101,37.43418714813163,90.82469248002036,5.580324881501781,194.6257510637463,Maize,Saline,Sweet
72.09974077379198,5.194219394692191,27.368688373819328,20.89949928183578,50.02187000859692,6.387443967805712,145.07902340841514,Tomato,Peaty,Beefsteak
116.85886338750116,45.94383449453722,81.42309066205429,18.08892274032373,94.74264637039764,5.864011157134463,209.45167350062133,Maize,Silt,Dent
23.360144006301063,74.02453685133399,52.45604247530776,15.454816925606748,86.26371621493581,4.734174928118438,388.7015387416322,Sugarcane,Peaty,Co 0238
13.927038815278854,58.050585286341786,18.6726063613497,26.943179886840728,55.65179114975012,6.752183056721173,355.40415859669287,Sugarcane,Silt,Co 86032
35.68099394548224,37.1335710893445,85.2623416196659,29.94310883160562,97.5035331827809,5.769823590498008,234.95986624914968,Rice,Clay,Arborio
59.61840611479965,30.38538357791605,26.03785270646819,15.320636335670308,80.06731588891802,5.83073757564585,317.6006460506193,Maize,Sandy,Dent
86.15022470404406,26.06281498764993,76.74479906515502,19.91819604028666,84.34474766776316,5.325714974598428,297.884525261654,Wheat,Saline,Durum
69.8411248474908,14.365761564104709,96.16489564902848,11.22155336608948,98.8936836274476,5.396786156694408,357.5957450314688,Potato,Peaty,Russet
100.48406021630204,27.10575319411959,54.41033524593428,14.454677821836256,47.69502744671439,6.866229406380035,114.58249862618312,Potato,Clay,Russet
108.41456512988536,41.834547456348375,94.85509598513056,29.243605330788395,85.56584030460189,6.295037724593993,133.5051586649883,Potato,Silt,Yukon Gold
146.00507172395672,23.372035032804494,34.331495168386695,33.45831455499517,34.55738145264645,7.353782226952935,212.98781939483828,Tomato,Clay,Beefsteak
7.541289386178502,87.04247138730778,27.561396838982503,22.73753842511821,41.54779099414156,5.360523483124005,325.5503250093698,Rice,Clay,Basmati
36.68022802425556,16.581100554607872,17.62013663328099,10.24406523319488,95.07344495374136,7.405682702811937,303.13165099217895,Tomato,Silt,Roma
